,timestamp,close,volume,ret,rw_mean,rw_std,zscore,ema_fast,ema_slow,mom,ret_sign,ret_sign_sum,ret_lag1,ret_lag2,ret_lag3,labels,weights,t1
13138,2025-10-28 16:25:17.015,25723.73808000001,0.0578600000000001,6.428364804787191e-05,9.58279977495547e-06,2.0759467107839217e-05,2.6349832679401923,114785.51784422336,114762.54420557982,22.973638643539743,1.0,8.0,5.731871585685872e-05,0.0,8.275769909023277e-06,1.0,0.9807013997335035,13143.0
13139,2025-10-28 16:25:17.668,25722.70048,0.05531,3.64081464748721e-05,9.660590977727432e-06,2.097093501254022e-05,1.2754584233301705,114787.59995429733,114764.01423162638,23.5857226709486,1.0,8.0,6.428364804787191e-05,5.731871585685872e-05,0.0,1.0,0.9807335306766265,13143.0
13143,2025-10-28 16:25:21.215,25722.645440000022,0.0514600000000001,4.2329340039759385e-05,9.342267384581859e-06,2.1425362344282704e-05,1.5396273042837783,114795.50350946357,114769.94939801305,25.554111450517667,-1.0,6.0,-8.709924705536238e-08,0.0,0.0,1.0,0.9807646773775257,13145.0
13145,2025-10-28 16:25:24.315,25722.830000000016,0.0527400000000001,2.4995672570988195e-05,1.3584158211354735e-05,2.085636574868149e-05,0.5471477967784746,114799.48940343845,114773.01260803103,26.47679540741956,1.0,6.0,1.7680243221350815e-05,4.2329340039759385e-05,-8.709924705536238e-08,1.0,0.980804725885315,13146.0
13155,2025-10-28 16:25:27.168,25719.882560000013,0.10395,-7.3155278610757915e-06,1.4023343471263071e-05,2.111931084928108e-05,-1.0103961854357644,114815.29426944902,114787.57992294301,27.714346506007132,-1.0,8.0,-1.7417858251611595e-07,0.0,0.0,-1.0,0.9808192072029464,13156.0
13156,2025-10-28 16:25:27.205,25716.958960000004,0.05035,-2.987229420280949e-05,1.3243778582758119e-05,2.1624351433900232e-05,-1.9938666230577236,114816.10719616816,114788.76845005962,27.338746108536725,-1.0,6.0,-7.3155278610757915e-06,-1.7417858251611595e-07,0.0,-1.0,0.9808474191347751,13157.0
13157,2025-10-28 16:25:27.208,25714.898880000008,0.0524,-3.67537262615236e-05,1.1750163872617644e-05,2.3534542683439333e-05,-2.060965898136053,114816.51603462834,114789.80555005766,26.71048457067809,-1.0,4.0,-2.987229420280949e-05,-7.3155278610757915e-06,-1.7417858251611595e-07,1.0,0.9808558305592827,13161.0
13161,2025-10-28 16:25:38.535,25724.968320000015,0.06195,5.3475349008970316e-05,2.0163068273027448e-06,1.7488499528639335e-05,2.942450395603279,114816.40612794462,114793.09839798624,23.30772995838197,1.0,-1.0,8.709573482836761e-08,0.0,0.0,1.0,0.9809143628515413,13163.0
13163,2025-10-28 16:25:40.430,25727.905759999994,0.0534600000000001,6.40969759597054e-05,4.694429240104029e-06,2.0914948836057494e-05,2.8401956607391035,114817.48075326078,114794.9838009648,22.496952295987285,0.0,1.0,0.0,5.3475349008970316e-05,8.709573482836761e-08,-1.0,0.9809144495637324,13190.0
13193,2025-10-28 16:25:53.992,25719.75967999999,0.1933600000000001,-3.8320149169708414e-06,-3.204849077082898e-06,1.4332520787926321e-05,-0.04375822689132663,114827.16545568139,114816.2172301204,10.948225560990977,0.0,-1.0,0.0,0.0,-6.409698154165793e-05,-1.0,0.9809311708001573,13196.0
13196,2025-10-28 16:25:54.017,25718.881120000005,0.05894,-1.0625209075064139e-05,-3.39644982293144e-06,1.4313023059728567e-05,-0.5050476813204794,114825.79458163466,114816.75616137426,9.038420260403655,0.0,-2.0,0.0,0.0,-3.8320149169708414e-06,1.0,0.9809428916102549,13204.0
13204,2025-10-28 16:25:58.604,25725.141120000015,0.1118000000000001,4.633206382563715e-05,-3.940774129442222e-06,1.4373727311816421e-05,3.497550566267395,114822.95376470078,114817.66540726798,5.288357432800694,0.0,-4.0,0.0,0.0,0.0,1.0,0.9809887613374172,13208.0
13223,2025-10-28 16:26:04.181,25724.23056000001,0.21838,-1.5499933820770742e-05,8.473368909836884e-06,2.9909521777836054e-05,-0.8015274403109119,114829.77576191229,114823.72139923381,6.0543626784783555,1.0,1.0,9.056481011227464e-05,0.0,0.0,1.0,0.981125865368613,13225.0
13227,2025-10-28 16:26:04.187,25729.69264000001,0.08713,3.334885114598493e-05,6.500509360868124e-06,2.9175957175749988e-05,0.9202214657482347,114833.51015013379,114825.86650567352,7.643644460273208,1.0,0.0,2.2813692849075214e-05,3.2131618076673455e-05,0.0,1.0,0.9811977071854221,13234.0
13234,2025-10-28 16:26:04.715,25735.58680000002,0.07843,8.297546721452809e-05,8.172305481304399e-06,2.2678021074554505e-05,3.2984871878408977,114841.0363754313,114830.56708077533,10.469294655966223,1.0,3.0,8.707126285050072e-08,0.0,0.0,1.0,0.9812603746119659,13247.0
13235,2025-10-28 16:26:05.546,25731.31760000001,0.07427,1.2624205311760468e-05,1.2321078842030802e-05,2.805637199201711e-05,0.0108042034222969,114842.65100634261,114831.46619288107,11.184813461542944,1.0,4.0,8.297546721452809e-05,8.707126285050072e-08,0.0,1.0,0.9812721784788879,13238.0
13239,2025-10-28 16:26:11.737,25727.368560000017,0.17272,-1.6628882392871584e-05,1.3783733227255174e-05,2.7747246530200768e-05,-1.0960588579321726,114848.37166210366,114835.02099562282,13.35066648083739,1.0,6.0,1.662888239272695e-05,0.0,0.0,1.0,0.9812926215203847,13243.0
13247,2025-10-28 16:26:12.928,25735.346320000026,0.05002,4.7793916818466606e-05,9.059246670708191e-06,2.269667971501072e-05,1.7066227686645976,114856.44611773982,114841.48503098064,14.961086759183672,0.0,6.0,0.0,0.0,0.0,1.0,0.9813657282331051,13250.0
13248,2025-10-28 16:26:12.955,25733.46232000002,0.05112,1.2274571723245979e-05,9.781499954332274e-06,2.371719664960643e-05,0.10511663932790478,114857.82458271697,114842.45011193208,15.374470784896403,1.0,5.0,4.7793916818466606e-05,0.0,0.0,1.0,0.9813792786620973,13249.0
13250,2025-10-28 16:26:14.029,25736.522880000004,0.0689900000000001,3.2469376614695204e-05,1.1822880079051066e-05,2.381009135736107e-05,0.8671321946592209,114860.76833188396,114844.48486956075,16.28346232320473,1.0,6.0,2.8553030771129886e-05,1.2274571723245979e-05,4.7793916818466606e-05,1.0,0.9814359622391158,13251.0
13251,2025-10-28 16:26:14.686,25739.73232000001,1.19717,5.15310017409715e-05,1.3446348909785827e-05,2.406709138114261e-05,1.5824368831581042,114862.53706218072,114845.62766072269,16.909401458033244,1.0,7.0,3.2469376614695204e-05,2.8553030771129886e-05,1.2274571723245979e-05,-1.0,0.9814463775134449,13267.0
13259,2025-10-28 16:26:17.291,25729.038240000024,0.11472,-4.578585988949324e-05,1.0407117687741102e-05,2.0248216272746714e-05,-2.7752063005364906,114875.0567405572,114854.90521786676,20.151522690430284,0.0,6.0,0.0,0.0,0.0,1.0,0.9814539755373396,13276.0
13271,2025-10-28 16:26:38.856,25736.688400000014,1.0486,4.004258442351514e-05,-1.714872128609927e-06,1.8184000895740317e-05,2.29638444110212,114876.99324399063,114862.60362748576,14.389616504864534,-1.0,-1.0,-8.705083577615818e-08,8.705083563680445e-08,-8.705083577615818e-08,1.0,0.9814825048014872,13276.0
13276,2025-10-28 16:26:38.856,25738.390000000014,0.05003,4.58729032541591e-05,-2.2892929944827453e-06,1.651867012280291e-05,2.9156219027186627,114878.17707114783,114865.27451587202,12.9025552758103,0.0,-3.0,0.0,0.0,0.0,1.0,0.9815395883583765,13277.0
13277,2025-10-28 16:26:38.857,25744.888000000006,0.07579,8.408035162012984e-05,4.352168225209752e-09,1.9726555588481367e-05,4.26207197055037,114878.85258818137,114865.93010551555,12.92248266581737,1.0,-3.0,4.58729032541591e-05,0.0,0.0,1.0,0.981608540767865,13307.0
13279,2025-10-28 16:26:38.857,25739.449280000015,0.8517300000000001,1.3229124963120197e-05,5.21362593358591e-06,2.745684356325225e-05,0.29193083631909256,114881.98912547273,114867.87630134361,14.112824129115324,1.0,-1.0,2.0105123687084156e-05,8.408035162012984e-05,4.58729032541591e-05,-1.0,0.9816185499173468,13280.0
13280,2025-10-28 16:26:38.857,25733.27912000002,0.06,-3.864346133083648e-05,8.164375176216581e-06,2.4722511752074217e-05,-1.8933285067970802,114883.58635161819,114868.88888162743,14.697469990758691,1.0,0.0,1.3229124963120197e-05,2.0105123687084156e-05,8.408035162012984e-05,-1.0,0.9816317526529873,13288.0
13281,2025-10-28 16:26:38.857,25739.301360000012,0.57686,3.194188700492469e-05,6.236554477552664e-06,2.6814574680880375e-05,0.9586328741528193,114884.60860384503,114869.72268878718,14.88591505785007,-1.0,2.0,-3.864346133083648e-05,1.3229124963120197e-05,2.0105123687084156e-05,-1.0,0.9816323088085019,13284.0
13282,2025-10-28 16:26:38.857,25733.87704000002,0.10786,-3.194188700487974e-05,7.833648827798898e-06,2.7369078011058983e-05,-1.453301990769138,114885.88302252645,114870.64948587613,15.233536650324822,1.0,2.0,3.194188700492469e-05,-3.864346133083648e-05,1.3229124963120197e-05,-1.0,0.9816464937145424,13288.0
13283,2025-10-28 16:26:38.857,25737.18728,0.16125,1.1314681573882698e-05,6.236554477554911e-06,2.874751722174962e-05,0.17664577238555335,114886.68654419061,114871.42556830641,15.260975884200889,-1.0,3.0,-3.194188700487974e-05,3.194188700492469e-05,-3.864346133083648e-05,-1.0,0.9816497001987887,13284.0
13288,2025-10-28 16:26:38.857,25733.611839999998,0.25704,-2.1933813847270915e-05,7.377013769478463e-06,2.8319575844342812e-05,-1.0350023423606052,114888.87929764319,114874.63763228385,14.241665359339095,1.0,0.0,1.357801851120281e-05,-4.8741817032246874e-06,-4.1778511222445585e-06,-1.0,0.9816779987207245,13289.0
13289,2025-10-28 16:26:38.857,25732.26800000001,0.16725,-2.350104871355836e-05,6.284675618903726e-06,2.9034931272982554e-05,-1.025858258870027,114888.97079310575,114875.13607056963,13.834722536121262,-1.0,2.0,-2.1933813847270915e-05,1.357801851120281e-05,-4.8741817032246874e-06,1.0,0.9816996204087163,13291.0
13310,2025-10-28 16:26:43.286,25740.951520000017,0.0508999999999999,2.628304102603421e-05,6.240517924078841e-06,2.6166946123444977e-05,0.7659481266584333,114899.5292579979,114887.87032197908,11.658936018822715,0.0,1.0,0.0,0.0,0.0,1.0,0.9818550209852095,13311.0
13311,2025-10-28 16:26:43.300,25750.249520000012,0.09214,9.668431547310911e-05,7.789683776345159e-06,2.640123181191473e-05,3.367063801949522,114900.00266199809,114888.41555732403,11.587104674064904,1.0,2.0,2.628304102603421e-05,0.0,0.0,1.0,0.9819410354807595,13317.0
13315,2025-10-28 16:26:45.170,25747.376640000002,0.05023,5.4647305174738474e-05,6.152719379171016e-06,2.210212404764009e-05,2.1941142811460517,114905.15158043332,114891.81044321625,13.341137217066716,0.0,3.0,0.0,0.0,0.0,1.0,0.9819949610494205,13317.0
13321,2025-10-28 16:26:46.115,25751.764400000015,0.05303,3.184089712957553e-05,1.8799531995220067e-05,2.95147789367702e-05,0.4418588212177329,114919.06385264374,114899.64296755678,19.42088508696179,1.0,7.0,1.6964826390872066e-05,2.3751240470476668e-05,5.794495352855223e-05,1.0,0.9821906082103145,13323.0
13324,2025-10-28 16:26:46.899,25746.21736000001,0.05302,-3.871174111495618e-05,2.303617119812804e-05,2.876625593133616e-05,-2.146539757304924,114927.37844134362,114904.52919060997,22.84925073364866,1.0,11.0,3.871174111485645e-05,1.4267176898276374e-05,3.184089712957553e-05,1.0,0.982235965819413,13328.0
13332,2025-10-28 16:26:47.315,25756.851840000003,0.11633,4.697175693486862e-05,1.9310443831665223e-05,2.8298843464444118e-05,0.9774715147262713,114942.58776082916,114916.20426999021,26.383490838954458,1.0,10.0,2.035511321807901e-05,0.0,0.0,-1.0,0.9823193445788322,13344.0
13338,2025-10-28 16:26:48.804,25755.96384000001,0.0501600000000001,2.9747446788461424e-05,1.4267105007163603e-05,2.4578162623298793e-05,0.6298413052408118,114952.96010637938,114925.14815866784,27.811947711539688,1.0,10.0,6.349715817530005e-06,0.0,0.0,-1.0,0.9823500902197397,13342.0
13342,2025-10-28 16:26:50.513,25743.639200000005,0.0566799999999999,-8.298193590670548e-05,9.225032493184268e-06,2.2370266596751268e-05,-4.121853790941316,114958.43387890574,114930.69146963648,27.742409269252676,0.0,7.0,0.0,0.0,-8.697954857158854e-08,-1.0,0.9824120828001293,13348.0
13344,2025-10-28 16:26:51.815,25744.398000000016,0.05846,-5.315032919440872e-05,2.4269897971923527e-06,2.926846432516137e-05,-1.8988805863359903,114958.71979656455,114932.58247938847,26.137317176078795,0.0,4.0,0.0,-8.298193590670548e-05,0.0,-1.0,0.9824465341887398,13348.0
13354,2025-10-28 16:26:55.260,25741.970720000012,0.0500400000000001,-1.305111032339831e-05,-1.3880013700338906e-05,2.946006436531094e-05,0.02813651936610395,114949.70709921572,114936.26089220567,13.446207010056241,-1.0,-2.0,-8.073908282356424e-05,0.0,0.0,-1.0,0.9826500945934878,13355.0
13355,2025-10-28 16:26:55.263,25735.764320000017,0.0791299999999999,-7.152310899903719e-05,-1.453256921650882e-05,2.928043012896789e-05,-1.9463696140632116,114948.02070881423,114936.12119082187,11.899517992365872,-1.0,-4.0,-1.305111032339831e-05,-8.073908282356424e-05,0.0,1.0,0.9826758644709599,13366.0
13356,2025-10-28 16:26:57.329,25733.716000000015,0.05368,-6.682913341973172e-05,-1.8108724666460682e-05,3.168137131770605e-05,-1.5378251133096792,114945.71206987955,114935.71656161458,9.995508264968521,-1.0,-5.0,-7.152310899903719e-05,-1.305111032339831e-05,-8.073908282356424e-05,1.0,0.9826839786767128,13364.0
13366,2025-10-28 16:27:00.415,25759.54280000001,0.1265500000000001,0.00012458934255212838,-1.0205131885639357e-05,4.1627492263711794e-05,3.2381118228336785,114929.58508267702,114931.0800422524,-1.4949595753860194,1.0,-5.0,8.700915475946304e-08,0.00012469189783770437,0.0,1.0,0.9828881370923821,13371.0
13367,2025-10-28 16:27:00.933,25750.327120000016,0.08047,1.5659683754177519e-06,-2.60118184190574e-06,5.111313997840904e-05,0.08152797363290845,114931.03031289825,114931.52856545724,-0.4982525589875877,1.0,-4.0,0.00012458934255212838,8.700915475946304e-08,0.00012469189783770437,1.0,0.9829294535035443,13369.0
13369,2025-10-28 16:27:01.728,25761.80664000001,0.1298600000000001,0.00012292086612842578,-9.78719889218142e-07,5.0681331259682646e-05,2.444679005956188,114933.55361214573,114932.39358676608,1.1600253796495963,0.0,-1.0,0.0,1.5659683754177519e-06,0.00012458934255212838,1.0,0.983030670861287,13372.0
13371,2025-10-28 16:27:02.709,25764.85296000002,0.07143,0.00011507781660760068,7.085632424135212e-06,5.686978119705155e-05,1.8989379329238951,114938.18243533924,114934.11418315845,4.068252180790296,0.0,2.0,0.0,0.00012292086612842578,0.0,1.0,0.9831167445656798,13375.0
13372,2025-10-28 16:27:03.415,25763.82368,0.05362,6.697041084501837e-05,1.2839523254515246e-05,6.172913187497232e-05,0.8769099218409949,114941.4317272117,114935.36617715326,6.06555005843984,1.0,1.0,0.00011507781660760068,0.0,0.00012292086612842578,1.0,0.983164624653811,13375.0
13373,2025-10-28 16:27:04.966,25762.466080000013,0.05194,4.218035930900118e-05,1.6188043796766162e-05,6.28030658639041e-05,0.4138701794684946,114945.10489604868,114936.82958118102,8.275314867656562,1.0,2.0,6.697041084501837e-05,0.00011507781660760068,0.0,1.0,0.9831902776763958,13375.0
13377,2025-10-28 16:27:06.257,25764.42024000002,0.05499,3.4783213624707336e-05,3.47524132990772e-05,4.932906564520832e-05,0.0006243949387227533,114959.74321973848,114943.36082014874,16.38239958974009,1.0,9.0,5.017691712415946e-05,4.6700710072291815e-05,8.696797503674963e-08,0.0,0.983286495661497,13407.0
13425,2025-10-28 16:27:14.958,25766.899999999994,0.0508400000000001,5.999820007194575e-05,0.0,1e-08,5999.820007204575,114999.66998011552,114988.56620480568,11.103775309835328,0.0,0.0,0.0,0.0,0.0,1.0,0.9834017700365805,13426.0
13426,2025-10-28 16:27:15.016,25775.59000000001,0.0989,0.00011155230169041391,2.9999100035972847e-06,1.3416005388804037e-05,8.091260302531344,115000.35855343785,114989.16731284483,11.191240593019756,1.0,0.0,5.999820007194575e-05,0.0,0.0,1.0,0.9834968936011043,13456.0
13427,2025-10-28 16:27:15.016,25766.684000000023,0.0514300000000001,-3.3037864695948915e-06,8.57752508811798e-06,2.769402490328615e-05,-0.4290207480590081,115002.20345311043,114990.16936816138,12.034084949045791,1.0,1.0,0.00011155230169041391,5.999820007194575e-05,0.0,1.0,0.983497066734512,13428.0
13428,2025-10-28 16:27:15.653,25765.496,0.05771,4.434026703407167e-06,8.412335764638236e-06,2.7757661027823186e-05,-0.14332291109350886,115003.83645757611,114991.12611018888,12.710347387226648,-1.0,2.0,-3.3037864695948915e-06,0.00011155230169041391,5.999820007194575e-05,1.0,0.983531662648281,13429.0
13436,2025-10-28 16:27:19.718,25759.89592000001,0.18462,-6.146347491468339e-05,1.3563377572824831e-05,3.7458205385104865e-05,-2.0029483885194446,115018.12284033981,115000.08774822658,18.035092113233986,-1.0,3.0,-1.130127535325081e-06,0.0,0.0,-1.0,0.9836080672067546,13439.0
13438,2025-10-28 16:27:23.615,25760.73520000001,0.0515500000000001,-3.7123337773051686e-05,1.0485856912906281e-05,4.098602617409965e-05,-1.1615957612934782,115019.21162213758,115001.63811652156,17.573505616019247,-1.0,1.0,-8.693828368759862e-08,-6.146347491468339e-05,-1.130127535325081e-06,-1.0,0.983629592120209,13439.0
13443,2025-10-28 16:27:35.451,25768.02368,0.07337,6.259537100258364e-06,1.0485856912902246e-05,4.884750633867925e-05,-0.0865206771225139,115018.3372661115,115003.97312096771,14.364145143787027,1.0,-2.0,9.389775862502453e-05,0.0,0.0,1.0,0.9837166958915478,13445.0
13445,2025-10-28 16:27:35.516,25768.534480000017,0.06588,2.547243432843192e-05,1.0798833767915165e-05,4.87968118718967e-05,0.3007081914901856,115019.516900377,115005.31900942988,14.197890947121778,0.0,0.0,0.0,6.259537100258364e-06,9.389775862502453e-05,1.0,0.9837451081896688,13458.0
13458,2025-10-28 16:27:54.711,25776.96664,0.05232,8.823407331794286e-05,2.490719895494733e-06,2.7298858176983935e-05,3.1409135554148624,115026.52832720628,115013.67942115654,12.848906049737707,1.0,1.0,6.4331334889366836e-06,0.0,0.0,1.0,0.983846431412719,13481.0
13459,2025-10-28 16:27:54.712,25774.04784,0.07516,2.833756788926744e-05,8.75859045004446e-06,3.175253869913613e-05,0.6166114130987908,115027.81134366282,115014.5423909547,13.268952708123834,1.0,3.0,8.823407331794286e-05,6.4331334889366836e-06,0.0,-1.0,0.9838465250026486,13465.0
13465,2025-10-28 16:28:00.263,25763.771200000032,0.0523,-4.946112797485986e-05,7.754245377937e-06,2.081922738648086e-05,-2.748198676275464,115034.72675753251,115019.72790483844,14.998852694072411,-1.0,3.0,-4.8677467965812864e-06,-8.692383457776625e-08,0.0,1.0,0.9838662729695375,13469.0
13470,2025-10-28 16:28:01.975,25774.466000000015,0.0559099999999999,3.190053153773419e-05,6.1589316517805995e-06,2.6469128466847217e-05,0.9725140811827797,115036.21758329174,115022.58470292293,13.6328803688084,1.0,1.0,5.45027176954733e-05,0.0,8.692855723782143e-08,1.0,0.9839329280856535,13481.0
13473,2025-10-28 16:28:09.457,25771.604560000007,0.05047,9.474348787377926e-06,7.749611502677255e-06,2.7034905353373643e-05,0.06379669292367235,115038.99862690835,115024.90261996206,14.09600694628898,0.0,3.0,0.0,0.0,3.190053153773419e-05,1.0,0.9839373981271898,13474.0
13474,2025-10-28 16:28:09.468,25772.17056,0.05862,1.0604210532302299e-05,8.22332894204615e-06,2.6974906582798202e-05,0.08826283986182527,115039.85875767897,115025.6608947174,14.197862961576902,1.0,2.0,9.474348787377926e-06,0.0,0.0,1.0,0.9839487351799657,13481.0
13481,2025-10-28 16:28:09.521,25776.36200000001,0.0515900000000001,4.632691251555709e-05,2.607646925205329e-06,1.8530940721618473e-05,2.359257764213644,115044.58917077712,115030.57043728988,14.018733487246209,0.0,1.0,0.0,0.0,0.0,1.0,0.9839840083217495,13483.0
13482,2025-10-28 16:28:09.525,25776.584000000017,0.0505,2.9724580900883516e-05,4.923992550983184e-06,2.0928178858893096e-05,1.1850332858104138,115045.54067832216,115031.35763606726,14.183042254895554,1.0,2.0,4.632691251555709e-05,0.0,0.0,1.0,0.9840100560939284,13483.0
